tanggal,waktu,username,quote_count,reply_count,retweet_count,favorite_count,steming_data,translated_steming_data,sentiment_polarity,sentiment,translate
Sat Apr 20,13:46:52,ARIF_MUNGKAS_SH,0,0.0,0,0,sejarah pilpres ikut hasil resmi kpu batal gugat capres kalah fakta sejarah gugat besuk tolak,,0.0,negatif,The history of the presidential election follows the official results. The KPU cancels the lawsuit against the losing presidential candidate. The historical facts of the lawsuit are rejected
Sat Apr 20,13:44:52,ARIF_MUNGKAS_SH,0,0.0,0,0,sejarah pilpres ikut hasil resmi kpu batal gugat capres kalah fakta sejarah gugat besuk tolak,,0.0,negatif,The history of the presidential election follows the official results. The KPU cancels the lawsuit against the losing presidential candidate. The historical facts of the lawsuit are rejected
Sat Apr 20,12:56:04,saraimaninaa,0,0.0,0,0,nusa legowo terima kalah,,0.0,negatif,Nusa Legowo accepts defeat
Sat Apr 20,12:56:02,khalisasasaa,0,0.0,0,0,nusa legowo terima kalah,,0.0,negatif,Nusa Legowo accepts defeat
Sat Apr 20,12:56:00,hilyaaayanita,0,0.0,0,0,nusa n legowo terima kalah,,0.0,negatif,Nusa n Legowo accept defeat
Sat Apr 20,12:55:58,AnggitaUtah,0,0.0,0,0,nusa n legowo terima kalah,,0.0,negatif,Nusa n Legowo accept defeat
Sat Apr 20,12:55:56,WardaniCah,0,0.0,0,0,nusa legowo terima kalah,,0.0,negatif,Nusa Legowo accepts defeat
Sat Apr 20,12:55:54,FitriaSaffs,0,0.0,0,0,nusa amp legowo terima kalah,,0.0,negatif,Nusa & Legowo accept defeat
Sat Apr 20,12:55:52,AuliaZahateh,0,0.0,0,0,nusa legowo terima kalah,,0.0,negatif,Nusa Legowo accepts defeat
Sat Apr 20,12:55:50,MikoJuliantara,0,0.0,0,0,nusa amp legowo terima kalah,,0.0,negatif,Nusa & Legowo accept defeat
Sat Apr 20,12:55:48,OlaShanika,0,0.0,0,0,nusa legowo terima kalah,,0.0,negatif,Nusa Legowo accepts defeat
Sat Apr 20,12:55:46,ErnaBelina,0,0.0,0,0,nusa n legowo terima kalah,,0.0,negatif,Nusa n Legowo accept defeat
Sat Apr 20,12:55:44,EkoSaputra3_,0,0.0,0,0,nusa legowo terima kalah,,0.0,negatif,Nusa Legowo accepts defeat
Sat Apr 20,12:55:41,rahma_alin91708,0,0.0,0,0,nusa amp legowo terima kalah,,0.0,negatif,Nusa & Legowo accept defeat
Sat Apr 20,12:55:36,FitriRahayu_1,0,0.0,0,0,nusa legowo terima kalah,,0.0,negatif,Nusa Legowo accepts defeat
Sat Apr 20,12:55:32,PutriSyaha63703,0,0.0,0,0,nusa legowo terima kalah,,0.0,negatif,Nusa Legowo accepts defeat
Sat Apr 20,12:55:30,RianArdiyono,0,0.0,0,0,nusa amp legowo terima kalah,,0.0,negatif,Nusa & Legowo accept defeat
Sat Apr 20,12:55:28,IsnaMahalini,0,0.0,0,0,nusa legowo terima kalah,,0.0,negatif,Nusa Legowo accepts defeat
Sat Apr 20,12:55:26,CesyFinanti,0,0.0,0,0,nusa legowo terima kalah,,0.0,negatif,Nusa Legowo accepts defeat
Sat Apr 20,12:55:24,DiniAndini_2,0,0.0,0,0,nusa n legowo terima kalah,,0.0,negatif,Nusa n Legowo accept defeat
Sat Apr 20,12:55:22,TalitaAmeliA_3,0,0.0,0,0,nusa legowo terima kalah,,0.0,negatif,Nusa Legowo accepts defeat
Sat Apr 20,12:55:20,BayuAndika_6,0,0.0,0,0,nusa n legowo terima kalah,,0.0,negatif,Nusa n Legowo accept defeat
Sat Apr 20,12:55:18,PermataZaskia_,0,0.0,0,0,nusa legowo terima kalah,,0.0,negatif,Nusa Legowo accepts defeat
Sat Apr 20,12:55:16,DinarMegas2722,0,0.0,0,0,nusa amp legowo terima kalah,,0.0,negatif,Nusa & Legowo accept defeat
Sat Apr 20,12:55:13,anggara_brata12,0,0.0,0,0,nusa n legowo terima kalah,,0.0,negatif,Nusa n Legowo accept defeat
Sat Apr 20,12:55:11,RinaldiD1k1,0,0.0,0,0,nusa legowo terima kalah,,0.0,negatif,Nusa Legowo accepts defeat
Sat Apr 20,12:55:09,firman_suhenhen,0,0.0,0,0,nusa amp legowo terima kalah,,0.0,negatif,Nusa & Legowo accept defeat
Sat Apr 20,12:55:07,JordyMandala_77,0,0.0,0,0,nusa legowo terima kalah,,0.0,negatif,Nusa Legowo accepts defeat
Sat Apr 20,12:55:05,NRismiarti113,0,0.0,0,0,nusa n legowo terima kalah,,0.0,negatif,Nusa n Legowo accept defeat
Sat Apr 20,12:54:59,jesica_musti_9,0,0.0,0,0,nusa amp legowo terima kalah,,0.0,negatif,Nusa & Legowo accept defeat
Sat Apr 20,12:54:56,maharanisherl,0,0.0,0,0,nusa legowo terima kalah,,0.0,negatif,Nusa Legowo accepts defeat
Sat Apr 20,12:54:53,ti0prd,0,0.0,0,0,nusa legowo terima kalah,,0.0,negatif,Nusa Legowo accepts defeat
Sat Apr 20,12:54:52,TyasChairunis,0,0.0,0,0,nusa legowo terima kalah,,0.0,negatif,Nusa Legowo accepts defeat
Sat Apr 20,12:54:50,NAyudyah_0,0,0.0,0,0,nusa legowo terima kalah,,0.0,negatif,Nusa Legowo accepts defeat
Sat Apr 20,12:54:48,FAyuriza09,0,0.0,0,0,nusa n legowo terima kalah,,0.0,negatif,Nusa n Legowo accept defeat
Sat Apr 20,12:54:46,GitaShelly77,0,0.0,0,0,nusa n legowo terima kalah,,0.0,negatif,Nusa n Legowo accept defeat
Sat Apr 20,12:54:42,DerisaMari4na,0,0.0,0,0,nusa amp legowo terima kalah,,0.0,negatif,Nusa & Legowo accept defeat
Sat Apr 20,12:54:40,CPabrela12,0,0.0,0,0,nusa amp legowo terima kalah,,0.0,negatif,Nusa & Legowo accept defeat
Sat Apr 20,12:54:38,LCardinata012,0,0.0,0,0,nusa legowo terima kalah,,0.0,negatif,Nusa Legowo accepts defeat
Sat Apr 20,12:54:36,NoorHapsar11,0,0.0,0,0,nusa legowo terima kalah,,0.0,negatif,Nusa Legowo accepts defeat
Sat Apr 20,12:54:34,TiffanyASari,0,0.0,0,0,nusa amp legowo terima kalah,,0.0,negatif,Nusa & Legowo accept defeat
Sat Apr 20,12:54:32,NitaNadia332,0,0.0,0,0,nusa legowo terima kalah,,0.0,negatif,Nusa Legowo accepts defeat
Sat Apr 20,12:53:38,triswnti,0,0.0,0,0,nusa legowo terima kalah,,0.0,negatif,Nusa Legowo accepts defeat
Sat Apr 20,12:53:36,rhmaulfia_,0,0.0,0,0,nusa legowo terima kalah,,0.0,negatif,Nusa Legowo accepts defeat
Sat Apr 20,12:53:34,TomiKamaludin,0,0.0,0,0,nusa n legowo terima kalah,,0.0,negatif,Nusa n Legowo accept defeat
Sat Apr 20,12:53:32,cicihan103,0,0.0,0,0,nusa amp legowo terima kalah,,0.0,negatif,Nusa & Legowo accept defeat
Sat Apr 20,12:53:30,putrierink,0,0.0,0,0,nusa legowo terima kalah,,0.0,negatif,Nusa Legowo accepts defeat
Sat Apr 20,12:53:28,pinalfrda,0,0.0,0,0,nusa legowo terima kalah,,0.0,negatif,Nusa Legowo accepts defeat
Sat Apr 20,12:53:26,keysyad2,0,0.0,0,0,nusa n legowo terima kalah,,0.0,negatif,Nusa n Legowo accept defeat
Sat Apr 20,12:53:24,ElinaZeina,0,0.0,0,0,nusa legowo terima kalah,,0.0,negatif,Nusa Legowo accepts defeat
Sat Apr 20,12:53:22,RaraMonica_,0,0.0,0,0,nusa legowo terima kalah,,0.0,negatif,Nusa Legowo accepts defeat
Sat Apr 20,12:53:20,EzaSaputra_1,0,0.0,0,0,nusa amp legowo terima kalah,,0.0,negatif,Nusa & Legowo accept defeat
Sat Apr 20,12:53:18,IndriAnjani_,0,0.0,0,0,nusa n legowo terima kalah,,0.0,negatif,Nusa n Legowo accept defeat
Sat Apr 20,12:53:15,EndahSeptiana_,0,0.0,0,0,nusa amp legowo terima kalah,,0.0,negatif,Nusa & Legowo accept defeat
Sat Apr 20,12:53:13,karisa_lestari,0,0.0,0,0,nusa legowo terima kalah,,0.0,negatif,Nusa Legowo accepts defeat
Sat Apr 20,12:53:06,RevaArwinda,0,0.0,0,0,nusa n legowo terima kalah,,0.0,negatif,Nusa n Legowo accept defeat
Sat Apr 20,12:53:04,BulanSuciawati,0,0.0,0,0,nusa legowo terima kalah,,0.0,negatif,Nusa Legowo accepts defeat
Sat Apr 20,12:53:01,LiaAwaliyah_7,0,0.0,0,0,nusa amp legowo terima kalah,,0.0,negatif,Nusa & Legowo accept defeat
Sat Apr 20,12:52:56,MutiaraAzizah_0,0,0.0,0,0,nusa amp legowo terima kalah,,0.0,negatif,Nusa & Legowo accept defeat
Sat Apr 20,12:52:54,TNusari1,0,0.0,0,0,nusa n legowo terima kalah,,0.0,negatif,Nusa n Legowo accept defeat
Sat Apr 20,12:52:50,FathanMaulana_,0,0.0,0,0,nusa legowo terima kalah,,0.0,negatif,Nusa Legowo accepts defeat
Sat Apr 20,12:52:48,FebrianiVi47348,0,0.0,0,0,nusa legowo terima kalah,,0.0,negatif,Nusa Legowo accepts defeat
Sat Apr 20,12:52:46,ZakiArdiano,0,0.0,0,0,nusa legowo terima kalah,,0.0,negatif,Nusa Legowo accepts defeat
Sat Apr 20,12:52:44,SitiAzahra_3,0,0.0,0,0,nusa legowo terima kalah,,0.0,negatif,Nusa Legowo accepts defeat
Sat Apr 20,12:52:41,SisilMeriska,0,0.0,0,0,nusa amp legowo terima kalah,,0.0,negatif,Nusa & Legowo accept defeat
Sat Apr 20,12:52:39,naya_adeli51139,0,0.0,0,0,nusa legowo terima kalah,,0.0,negatif,Nusa Legowo accepts defeat
Sat Apr 20,12:52:37,SelviRosiana_1,0,0.0,0,0,nusa legowo terima kalah,,0.0,negatif,Nusa Legowo accepts defeat
Sat Apr 20,12:52:35,tia_lestia76092,0,0.0,0,0,nusa n legowo terima kalah,,0.0,negatif,Nusa n Legowo accept defeat
Sat Apr 20,12:52:32,GustiSeptian_9,0,0.0,0,0,nusa n legowo terima kalah,,0.0,negatif,Nusa n Legowo accept defeat
Sat Apr 20,12:52:31,WardaniDandi,0,0.0,0,0,nusa amp legowo terima kalah,,0.0,negatif,Nusa & Legowo accept defeat
Sat Apr 20,12:52:23,MeliVerawati,0,0.0,0,0,nusa n legowo terima kalah,,0.0,negatif,Nusa n Legowo accept defeat
Sat Apr 20,12:52:21,NurfajrinaNayla,0,0.0,0,0,nusa amp legowo terima kalah,,0.0,negatif,Nusa & Legowo accept defeat
Sat Apr 20,12:52:19,AndreSetia26023,0,0.0,0,0,nusa legowo terima kalah,,0.0,negatif,Nusa Legowo accepts defeat
Sat Apr 20,12:52:14,DeaAnanda_1,0,0.0,0,0,nusa legowo terima kalah,,0.0,negatif,Nusa Legowo accepts defeat
Sat Apr 20,12:52:12,AnisaFatmawati_,0,0.0,0,0,nusa n legowo terima kalah,,0.0,negatif,Nusa n Legowo accept defeat
Sat Apr 20,12:52:10,RindaZulfiani,0,0.0,0,0,nusa legowo terima kalah,,0.0,negatif,Nusa Legowo accepts defeat
Sat Apr 20,12:52:04,AsnianiHana,0,0.0,0,0,nusa legowo terima kalah,,0.0,negatif,Nusa Legowo accepts defeat
Sat Apr 20,12:52:02,AlisaAmalia_5,0,0.0,0,0,nusa amp legowo terima kalah,,0.0,negatif,Nusa & Legowo accept defeat
Sat Apr 20,12:51:58,SatriaJuliansy7,0,0.0,0,0,nusa legowo terima kalah,,0.0,negatif,Nusa Legowo accepts defeat
Sat Apr 20,12:51:53,SaniaRatnasari,0,0.0,0,0,nusa amp legowo terima kalah,,0.0,negatif,Nusa & Legowo accept defeat
Sat Apr 20,12:51:50,MegaCahyan3,0,0.0,0,0,nusa n legowo terima kalah,,0.0,negatif,Nusa n Legowo accept defeat
Sat Apr 20,12:51:48,SophiaMoni40689,0,0.0,0,0,nusa legowo terima kalah,,0.0,negatif,Nusa Legowo accepts defeat
Sat Apr 20,12:51:46,AlamSaputra_2,0,0.0,0,0,nusa legowo terima kalah,,0.0,negatif,Nusa Legowo accepts defeat
Sat Apr 20,11:06:41,dekade_08,1,11.0,22,82,wakil ketua tim hukum prabowogibran gagal bukti tuduh arah bukti bukti ambil contoh perspektif paradigma pakai instrumen tsm masif bicara,,-0.0999999999999999,negatif,"deputy head of the legal team, Prabowogibran, failed to prove the accusation in the direction of the evidence, taking for example the paradigm perspective using the massive TSM instrument to speak"
Sat Apr 20,10:55:03,tokiemien,0,0.0,0,0,pbnu keras fpi hti wahabi,,-0.3888888888888889,negatif,PBNU is tough on FPI HTI Wahabi
Sat Apr 20,10:52:40,BravoSiera12,0,1.0,0,1,jelang putus sengketa milu dikte hakim tindak adil lolos gugat tolak putus adil serah independensi hakim didekte anak,,0.0,negatif,ahead of the dispute resolution
Sat Apr 20,6:25:07,DellaAm02060622,0,0.0,0,0,nusa legowo terima kalah,,0.0,negatif,Nusa Legowo accepts defeat
Sat Apr 20,6:25:04,BrianPutra66_,0,0.0,0,0,nusa n legowo terima kalah,,0.0,negatif,Nusa n Legowo accept defeat
Sat Apr 20,6:25:03,TriaAndin1,0,0.0,0,0,nusa legowo terima kalah,,0.0,negatif,Nusa Legowo accepts defeat
Sat Apr 20,6:24:59,BagasPratama43,0,0.0,0,0,nusa amp legowo terima kalah,,0.0,negatif,Nusa & Legowo accept defeat
Sat Apr 20,6:24:57,AdityaRizk11,0,0.0,0,0,nusa legowo terima kalah,,0.0,negatif,Nusa Legowo accepts defeat
Sat Apr 20,6:24:54,FikriNurr88,0,0.0,0,0,nusa legowo terima kalah,,0.0,negatif,Nusa Legowo accepts defeat
Sat Apr 20,6:24:52,Bella_Anjani3,0,0.0,0,0,nusa n legowo terima kalah,,0.0,negatif,Nusa n Legowo accept defeat
Sat Apr 20,6:24:50,citralaras121,0,0.0,0,0,nusa amp legowo terima kalah,,0.0,negatif,Nusa & Legowo accept defeat
Sat Apr 20,6:24:47,AgusTrifahri,0,0.0,0,0,nusa legowo terima kalah,,0.0,negatif,Nusa Legowo accepts defeat
Sat Apr 20,6:24:45,AlfajarHansen,0,0.0,0,0,nusa legowo terima kalah,,0.0,negatif,Nusa Legowo accepts defeat
Sat Apr 20,6:24:42,MeriskaSuci,0,0.0,0,0,nusa amp legowo terima kalah,,0.0,negatif,Nusa & Legowo accept defeat
Sat Apr 20,6:24:40,FatmawatiG45083,0,0.0,0,0,nusa n legowo terima kalah,,0.0,negatif,Nusa n Legowo accept defeat
Sat Apr 20,6:24:38,NidaUmaeroh,0,0.0,0,0,nusa legowo terima kalah,,0.0,negatif,Nusa Legowo accepts defeat
Sat Apr 20,6:24:35,izanatun6,0,0.0,0,0,nusa legowo terima kalah,,0.0,negatif,Nusa Legowo accepts defeat
Sat Apr 20,6:24:33,DinarOlivi1,0,0.0,0,0,nusa n legowo terima kalah,,0.0,negatif,Nusa n Legowo accept defeat
Sat Apr 20,6:24:31,AyuKsma_,0,0.0,0,0,nusa amp legowo terima kalah,,0.0,negatif,Nusa & Legowo accept defeat
Sat Apr 20,6:24:29,pratiwi_lila1,0,0.0,0,0,nusa legowo terima kalah,,0.0,negatif,Nusa Legowo accepts defeat
Sat Apr 20,6:24:27,andirakhusnul_3,0,0.0,0,0,nusa legowo terima kalah,,0.0,negatif,Nusa Legowo accepts defeat
Sat Apr 20,6:24:23,indhpurwnti,0,0.0,0,0,nusa amp legowo terima kalah,,0.0,negatif,Nusa & Legowo accept defeat
Sat Apr 20,6:24:21,reginayuu_,0,0.0,0,0,nusa n legowo terima kalah,,0.0,negatif,Nusa n Legowo accept defeat
Sat Apr 20,6:22:24,anjanirahmanii,0,0.0,0,0,nusa legowo terima kalah,,0.0,negatif,Nusa Legowo accepts defeat
Sat Apr 20,6:22:16,shakillaharisah,0,0.0,0,0,nusa legowo terima kalah,,0.0,negatif,Nusa Legowo accepts defeat
Sat Apr 20,6:22:07,IndraBaybay,0,0.0,0,0,nusa n legowo terima kalah,,0.0,negatif,Nusa n Legowo accept defeat
Sat Apr 20,6:22:05,Pranata12Aldi,0,0.0,0,0,nusa amp legowo terima kalah,,0.0,negatif,Nusa & Legowo accept defeat
Sat Apr 20,6:21:59,_Prameswari_,0,0.0,0,0,nusa legowo terima kalah,,0.0,negatif,Nusa Legowo accepts defeat
Sat Apr 20,6:21:55,FiraHanani44,0,0.0,0,0,nusa legowo terima kalah,,0.0,negatif,Nusa Legowo accepts defeat
Sat Apr 20,6:21:51,Dara_1Asmara1,0,0.0,0,0,nusa n legowo terima kalah,,0.0,negatif,Nusa n Legowo accept defeat
Sat Apr 20,6:21:39,NaraSalimah_,0,0.0,0,0,nusa amp legowo terima kalah,,0.0,negatif,Nusa & Legowo accept defeat
Sat Apr 20,6:21:35,TaraMalika123,0,0.0,0,0,nusa legowo terima kalah,,0.0,negatif,Nusa Legowo accepts defeat
Sat Apr 20,6:21:30,IrfanJaya09,0,0.0,0,0,nusa legowo terima kalah,,0.0,negatif,Nusa Legowo accepts defeat
Sat Apr 20,6:21:22,LunaCahaya12,0,0.0,0,0,nusa n legowo terima kalah,,0.0,negatif,Nusa n Legowo accept defeat
Sat Apr 20,6:21:18,SitiAyudia5,0,0.0,0,0,nusa amp legowo terima kalah,,0.0,negatif,Nusa & Legowo accept defeat
Sat Apr 20,6:21:13,LarasRaisa01,0,0.0,0,0,nusa legowo terima kalah,,0.0,negatif,Nusa Legowo accepts defeat
Sat Apr 20,6:21:12,AmaraKirana45,0,0.0,0,0,nusa legowo terima kalah,,0.0,negatif,Nusa Legowo accepts defeat
Sat Apr 20,6:21:09,Salsabindia2,0,0.0,0,0,nusa n legowo terima kalah,,0.0,negatif,Nusa n Legowo accept defeat
Sat Apr 20,6:20:52,TanayaVira,0,0.0,0,0,nusa amp legowo terima kalah,,0.0,negatif,Nusa & Legowo accept defeat
Sat Apr 20,6:20:45,AlyaSafira123,0,0.0,0,0,nusa legowo terima kalah,,0.0,negatif,Nusa Legowo accepts defeat
Sat Apr 20,6:20:40,WijayaRani7,0,0.0,0,0,nusa legowo terima kalah,,0.0,negatif,Nusa Legowo accepts defeat
Sat Apr 20,6:20:35,NaylaStas2,0,0.0,0,0,nusa n legowo terima kalah,,0.0,negatif,Nusa n Legowo accept defeat
Sat Apr 20,6:20:31,RaisaPurwa8,0,0.0,0,0,nusa amp legowo terima kalah,,0.0,negatif,Nusa & Legowo accept defeat
Sat Apr 20,6:20:26,KiranaHart32,0,0.0,0,0,nusa legowo terima kalah,,0.0,negatif,Nusa Legowo accepts defeat
Sat Apr 20,6:20:21,KeishaPran7,0,0.0,0,0,nusa legowo terima kalah,,0.0,negatif,Nusa Legowo accepts defeat
Sat Apr 20,6:20:13,FarahKiranw4,0,0.0,0,0,nusa n legowo terima kalah,,0.0,negatif,Nusa n Legowo accept defeat
Sat Apr 20,6:20:10,MalikaDara6,0,0.0,0,0,nusa amp legowo terima kalah,,0.0,negatif,Nusa & Legowo accept defeat
Sat Apr 20,6:20:05,CintaSutrisn22,0,0.0,0,0,nusa legowo terima kalah,,0.0,negatif,Nusa Legowo accepts defeat
Sat Apr 20,6:20:00,AriaBel20,0,0.0,0,0,nusa legowo terima kalah,,0.0,negatif,Nusa Legowo accepts defeat
Sat Apr 20,6:19:57,lindandyn,0,0.0,0,0,nusa n legowo terima kalah,,0.0,negatif,Nusa n Legowo accept defeat
Sat Apr 20,6:19:53,mochaji1_,0,0.0,0,0,nusa amp legowo terima kalah,,0.0,negatif,Nusa & Legowo accept defeat
Sat Apr 20,6:19:48,reynaldifahar,0,0.0,0,0,nusa legowo terima kalah,,0.0,negatif,Nusa Legowo accepts defeat
Sat Apr 20,6:19:41,wandavlt_,0,0.0,0,0,nusa legowo terima kalah,,0.0,negatif,Nusa Legowo accepts defeat
Sat Apr 20,6:19:37,ichamrs15,0,0.0,0,0,nusa n legowo terima kalah,,0.0,negatif,Nusa n Legowo accept defeat
Sat Apr 20,6:19:33,randypermanaa12,0,0.0,1,0,nusa amp legowo terima kalah,,0.0,negatif,Nusa & Legowo accept defeat
Sat Apr 20,6:19:28,gabriellatumiw,0,0.0,0,0,nusa legowo terima kalah,,0.0,negatif,Nusa Legowo accepts defeat
Sat Apr 20,6:19:23,ellacindiya,0,0.0,0,0,nusa legowo terima kalah,,0.0,negatif,Nusa Legowo accepts defeat
Sat Apr 20,6:19:19,shabrinaluna89,0,0.0,0,0,nusa n legowo terima kalah,,0.0,negatif,Nusa n Legowo accept defeat
Sat Apr 20,6:19:14,vansehaveronica,0,0.0,0,0,nusa amp legowo terima kalah,,0.0,negatif,Nusa & Legowo accept defeat
Sat Apr 20,6:19:09,ninazatulinaa12,0,0.0,0,0,nusa legowo terima kalah,,0.0,negatif,Nusa Legowo accepts defeat
Sat Apr 20,6:19:05,vennyamaria,0,0.0,0,0,nusa legowo terima kalah,,0.0,negatif,Nusa Legowo accepts defeat
Sat Apr 20,6:19:00,kayrivautami,0,0.0,0,0,nusa n legowo terima kalah,,0.0,negatif,Nusa n Legowo accept defeat
Sat Apr 20,6:18:56,tiananindiyaa,0,0.0,0,0,nusa amp legowo terima kalah,,0.0,negatif,Nusa & Legowo accept defeat
Sat Apr 20,6:18:50,VitoAnugrahh3,0,0.0,0,0,nusa legowo terima kalah,,0.0,negatif,Nusa Legowo accepts defeat
Sat Apr 20,6:18:44,FaisalR67488,0,0.0,0,0,nusa legowo terima kalah,,0.0,negatif,Nusa Legowo accepts defeat
Sat Apr 20,6:18:39,RakaPratam48,0,0.0,0,0,nusa n legowo terima kalah,,0.0,negatif,Nusa n Legowo accept defeat
Sat Apr 20,6:18:33,amara_lestari3,0,0.0,0,0,nusa amp legowo terima kalah,,0.0,negatif,Nusa & Legowo accept defeat
Sat Apr 20,6:18:31,ilham_putr39,0,0.0,0,0,nusa legowo terima kalah,,0.0,negatif,Nusa Legowo accepts defeat
Sat Apr 20,6:18:26,ShalsaBilq3,0,0.0,0,0,nusa legowo terima kalah,,0.0,negatif,Nusa Legowo accepts defeat
Sat Apr 20,6:18:21,Kurniasari55,0,0.0,0,0,nusa n legowo terima kalah,,0.0,negatif,Nusa n Legowo accept defeat
Sat Apr 20,6:18:16,SitiZahraa7,0,0.0,0,0,nusa amp legowo terima kalah,,0.0,negatif,Nusa & Legowo accept defeat
Sat Apr 20,6:18:11,CintaPermata72,0,0.0,0,0,nusa legowo terima kalah,,0.0,negatif,Nusa Legowo accepts defeat
Sat Apr 20,6:18:07,maharanitania2,0,0.0,0,0,nusa legowo terima kalah,,0.0,negatif,Nusa Legowo accepts defeat
Sat Apr 20,6:18:02,farhankhasan,0,0.0,0,0,nusa n legowo terima kalah,,0.0,negatif,Nusa n Legowo accept defeat
Sat Apr 20,6:17:58,astriiisukma,0,0.0,0,0,nusa amp legowo terima kalah,,0.0,negatif,Nusa & Legowo accept defeat
Sat Apr 20,6:17:53,clarissafridha,0,0.0,0,0,nusa legowo terima kalah,,0.0,negatif,Nusa Legowo accepts defeat
Sat Apr 20,6:17:46,ichadharudinn,0,0.0,0,0,nusa legowo terima kalah,,0.0,negatif,Nusa Legowo accepts defeat
Sat Apr 20,6:17:41,cahyalestr,0,0.0,0,0,nusa n legowo terima kalah,,0.0,negatif,Nusa n Legowo accept defeat
Sat Apr 20,6:17:39,ristaaaamel,0,0.0,0,0,nusa amp legowo terima kalah,,0.0,negatif,Nusa & Legowo accept defeat
Sat Apr 20,6:17:34,naeraprilly,0,0.0,0,0,nusa legowo terima kalah,,0.0,negatif,Nusa Legowo accepts defeat
Sat Apr 20,5:44:40,tribun_rakyat,0,0.0,0,0,nusa legowo terima kalah pangerannorman nusa sidangmk,,0.0,negatif,Nusa Legowo accepts defeat at PangeranNorman Nusa Panggangmk
Sat Apr 20,5:42:48,koma_id,0,1.0,0,0,nusa legowo terima kalah pangerannorman nusa sidangmk,,0.0,negatif,Nusa Legowo accepts defeat at PangeranNorman Nusa Panggangmk
Sat Apr 20,3:34:57,MoeliaSalam,0,0.0,0,0,suara juta rakyat suara mkmiris banget,,-0.5,negatif,The voices of millions of people are really sad
Sat Apr 20,2:53:42,DemokratRiau,0,0.0,0,1,aju amicus curiae demokrat orang megawati tum pdip dukung hinca ip pandjaitan anggota komisi iii ri fpd ketua dewan hormat partai demokrat,,0.0,negatif,aju amicus curiae democrat orang megawati tum pdip supports hinca ip pandjaitan member of commission iii ri fpd chairman of the council respects the democratic party
Sat Apr 20,2:40:56,MataNajwa,13,31.0,46,256,tim hukum salah tuntut sengketa pilpres mungut suara ulang benar ulang biaya musyawarah,,-0.15,negatif,The legal team was wrong to sue the presidential election dispute for re-voting and correcting deliberation fees
Sat Apr 20,2:39:22,PribadiBales,0,0.0,0,1,hakim sidang gugat phpu pilpres aju harap corong kuasa corong adil salah salah takut kuasa mahkamah kerdil,,-0.5333333333333333,negatif,"trial judge challenges PHPU presidential election, please hope that the mouthpiece of power, the mouthpiece of justice, is wrong, is wrong, afraid that the power of the court will be stunted"
Sat Apr 20,2:14:02,prakoso1404,0,3.0,0,0,brati sumber pusat tau lantik program ngeringanin tau kmern omong paham,,0.0,negatif,"Brati, the central source of knowledge, inaugurated a program to lighten North Korea's nonsense"
Sat Apr 20,1:40:29,NinzExe07,3,19.0,291,623,bismillah pikir dukung sdng galau putus tim tau diskualifikasi ya prediksi kabul mohon tim amp tim tim cemas,,-0.075,negatif,"bismillah, think about supporting, I'm confused, the team is breaking up, you know about the disqualification, yes, the prediction is granted, please the team & team, the team is worried"
Sat Apr 20,1:05:07,Darma296,0,1.0,1,2,hakim yth putus tolak tuntut jaga satu satu ri curang ketidakjujuran capres kalah telak dicaricari alas laku,,-0.4999999999999999,negatif,"Dear judge decides to refuse to sue to protect one person's money cheating, dishonesty, presidential candidate loses badly, looking for excuses"
Sat Apr 20,1:00:16,c9ec25df479441b,0,0.0,0,0,milu ulangpake duit,,0.0,negatif,I need to use money again
Sat Apr 20,0:18:36,r_situmora,0,0.0,0,0,yaela omong tanggung jawabanya saksi,,0.0,negatif,"Yes, I'm talking about the responsibility of the witness"
Sat Apr 20,0:04:07,PDemokrat,0,32.0,6,41,aju amicus curiae demokrat orang megawati tum pdip dukung ucap hasto sebut mewawati warga negara kirim amicus curiae ngeles belaka silat lidah orang mega,,-0.5,negatif,submit an amicus curiae democrat megawati tum pdip support said hasto call wawati citizens send an amicus curiae ngeles mere tongue silat mega people
Fri Apr 19,10:30:00,sintanura60,0,0.0,0,0,megawati tum parpol pdip usung status perkara amicuscuriae,,0.0,negatif,Megawati tum Pdip political party proposes amicuscuriae case status
Fri Apr 19,10:30:00,Alamsyahfuad10,0,0.0,0,0,jelang putus kait sengketa pilpres muncul upaya pengaruh putus salah satu amicus curiae megawati keliru megawati tum parpol pdip usung amicuscuriae,,0.0,negatif,"Ahead of the end of the dispute over the presidential election, an attempt to influence one of Megawati's amicus curiae emerged."
Fri Apr 19,10:30:00,NadiaSher23,0,0.0,0,0,gamblang status bu megawati aju nama amicus curiae keliru megawati tum parpol pdip usung status perkara amicuscuriae,,-0.1333333333333333,negatif,"Megawati's status is clear, the name of the amicus curiae is wrong, Megawati, Pdip political party raises the status of the amicuscuriae case"
Fri Apr 19,10:30:00,eggtieicy86220,0,0.0,0,0,amicuscuriae megawati libat perkara usung,,0.0,negatif,Megawati's amicuscuriae is involved in the stretcher case
Fri Apr 19,10:30:00,maryamuun,0,0.0,0,0,amicuscuriae tum parpol pdip nilai tum parpol pdip usung perkara,,0.0,negatif,"amicuscuriae for the Pdip political party, the value of the Pdip political party for bringing the case"
